SoilType,Season,Rainfall_mm,Temp_C,Humidity_%,RecommendedCrop
Laterite,Zaid,907,28.0,69,Cashew
Laterite,Rabi,739,26.8,67,Cashew
Laterite,Rabi,1069,28.9,67,Cashew
Laterite,Zaid,702,26.7,63,Cashew
Laterite,Rabi,1094,26.9,70,Cashew
Laterite,Rabi,779,27.0,64,Cashew
Laterite,Rabi,1079,27.2,62,Cashew
Laterite,Kharif,1183,29.6,74,Cashew
Laterite,Rabi,925,26.3,61,Cashew
Laterite,Kharif,1059,28.9,66,Cashew
Laterite,Rabi,1198,25.8,61,Cashew
Laterite,Rabi,780,28.2,60,Cashew
Laterite,Kharif,1143,29.3,64,Cashew
Laterite,Kharif,1101,28.5,68,Cashew
Laterite,Kharif,957,26.0,74,Cashew
Laterite,Kharif,1169,25.2,68,Cashew
Laterite,Kharif,749,28.1,75,Cashew
Laterite,Rabi,1121,29.4,63,Cashew
Laterite,Rabi,940,28.3,67,Cashew
Laterite,Rabi,909,28.1,72,Cashew
Laterite,Kharif,952,27.6,75,Cashew
Laterite,Kharif,712,27.7,75,Cashew
Laterite,Kharif,716,28.8,75,Cashew
Laterite,Kharif,1127,29.6,68,Cashew
Laterite,Kharif,1043,25.1,61,Cashew
Laterite,Rabi,914,25.2,73,Cashew
Laterite,Zaid,711,29.7,64,Cashew
Laterite,Zaid,817,29.2,70,Cashew
Laterite,Kharif,741,29.1,68,Cashew
Laterite,Kharif,1085,28.1,71,Cashew
Laterite,Kharif,1075,25.7,75,Cashew
Laterite,Zaid,803,27.6,65,Cashew
Laterite,Kharif,806,25.4,66,Cashew
Laterite,Kharif,938,25.8,73,Cashew
Laterite,Kharif,1023,28.7,70,Cashew
Laterite,Zaid,1088,28.5,66,Cashew
Laterite,Kharif,947,26.4,71,Cashew
Laterite,Rabi,860,28.7,60,Cashew
Laterite,Zaid,1084,28.4,68,Cashew
Laterite,Rabi,836,26.5,67,Cashew
Laterite,Kharif,824,29.1,69,Cashew
Laterite,Zaid,1149,28.6,64,Cashew
Laterite,Zaid,997,27.0,66,Cashew
Laterite,Rabi,922,26.5,62,Cashew
Laterite,Zaid,1006,26.4,62,Cashew
Laterite,Zaid,1046,26.8,61,Cashew
Laterite,Rabi,785,28.0,61,Cashew
Laterite,Zaid,890,29.5,74,Cashew
Laterite,Rabi,717,26.5,61,Cashew
Laterite,Zaid,1026,26.0,71,Cashew
Laterite,Rabi,1008,27.5,73,Cashew
Laterite,Rabi,783,26.2,62,Cashew
Laterite,Rabi,784,25.0,65,Cashew
Laterite,Rabi,745,29.0,70,Cashew
Laterite,Rabi,1038,25.5,73,Cashew
Laterite,Rabi,1200,26.9,74,Cashew
Laterite,Zaid,1184,29.3,74,Cashew
Laterite,Rabi,1169,28.7,60,Cashew
Laterite,Rabi,726,29.5,68,Cashew
Laterite,Kharif,842,28.7,67,Cashew
Laterite,Rabi,826,26.5,67,Cashew
Laterite,Rabi,784,25.2,70,Cashew
Laterite,Rabi,955,26.0,67,Cashew
Laterite,Rabi,914,27.8,66,Cashew
Laterite,Kharif,867,27.5,73,Cashew
Laterite,Kharif,737,29.9,74,Cashew
Laterite,Kharif,1173,27.8,73,Cashew
Laterite,Zaid,1179,27.3,75,Cashew
Laterite,Rabi,892,26.9,75,Cashew
Laterite,Zaid,981,27.3,72,Cashew
Laterite,Kharif,814,27.9,67,Cashew
Laterite,Kharif,1057,29.6,61,Cashew
Laterite,Zaid,779,28.4,75,Cashew
Laterite,Zaid,856,26.1,67,Cashew
Laterite,Zaid,1159,25.9,68,Cashew
Laterite,Kharif,1173,29.8,69,Cashew
Laterite,Zaid,1110,25.4,68,Cashew
Laterite,Rabi,996,28.2,61,Cashew
Laterite,Kharif,841,26.1,75,Cashew
Laterite,Kharif,893,28.1,61,Cashew
Laterite,Zaid,906,25.3,60,Cashew
Laterite,Zaid,902,29.4,70,Cashew
Laterite,Rabi,1035,25.7,70,Cashew
Laterite,Rabi,1056,27.1,68,Cashew
Laterite,Rabi,1021,28.7,75,Cashew
Laterite,Rabi,896,28.9,71,Cashew
Laterite,Rabi,939,28.6,62,Cashew
Laterite,Rabi,793,28.8,65,Cashew
Laterite,Zaid,1142,26.9,72,Cashew
Laterite,Kharif,873,29.8,71,Cashew
Laterite,Kharif,1125,29.6,67,Cashew
Laterite,Zaid,1193,27.1,70,Cashew
Laterite,Kharif,727,26.8,70,Cashew
Laterite,Rabi,1026,29.9,62,Cashew
Laterite,Kharif,882,29.4,75,Cashew
Laterite,Rabi,935,25.8,66,Cashew
Laterite,Zaid,824,29.5,67,Cashew
Laterite,Kharif,807,25.7,73,Cashew
Laterite,Zaid,1179,29.6,75,Cashew
Laterite,Zaid,908,26.6,74,Cashew
Laterite,Zaid,1164,25.7,67,Cashew
Laterite,Kharif,866,28.3,62,Cashew
Laterite,Kharif,855,29.5,73,Cashew
Laterite,Rabi,716,26.5,74,Cashew
Laterite,Zaid,806,26.5,64,Cashew
Laterite,Rabi,1077,26.2,73,Cashew
Laterite,Rabi,995,28.8,60,Cashew
Laterite,Kharif,1165,26.5,60,Cashew
Laterite,Rabi,763,25.8,73,Cashew
Laterite,Rabi,1133,26.5,67,Cashew
Laterite,Kharif,856,28.9,66,Cashew
Laterite,Zaid,856,25.2,68,Cashew
Laterite,Kharif,1024,26.3,74,Cashew
Laterite,Rabi,1193,26.3,67,Cashew
Laterite,Rabi,1197,27.7,73,Cashew
Laterite,Rabi,997,27.2,67,Cashew
Laterite,Rabi,922,28.8,71,Cashew
Laterite,Rabi,967,25.5,64,Cashew
Laterite,Kharif,1126,28.2,63,Cashew
Laterite,Rabi,882,26.1,73,Cashew
Laterite,Zaid,1115,28.7,69,Cashew
Laterite,Zaid,870,27.5,66,Cashew
Laterite,Kharif,893,25.9,68,Cashew
Laterite,Kharif,757,27.4,68,Cashew
Laterite,Zaid,726,29.0,65,Cashew
Laterite,Zaid,915,30.0,70,Cashew
Laterite,Rabi,705,25.1,66,Cashew
Laterite,Kharif,729,29.4,68,Cashew
Laterite,Rabi,821,27.0,68,Cashew
Laterite,Zaid,762,28.9,69,Cashew
Laterite,Zaid,1192,26.3,61,Cashew
Laterite,Rabi,791,28.2,72,Cashew
Laterite,Rabi,1047,28.0,65,Cashew
Laterite,Rabi,884,29.2,69,Cashew
Laterite,Kharif,895,26.4,64,Cashew
Laterite,Zaid,1138,26.7,62,Cashew
Laterite,Zaid,901,29.5,61,Cashew
Laterite,Rabi,996,26.0,74,Cashew
Laterite,Rabi,867,27.1,67,Cashew
Laterite,Zaid,847,27.7,60,Cashew
Laterite,Zaid,1091,25.5,64,Cashew
Laterite,Kharif,1167,29.7,68,Cashew
Laterite,Rabi,1067,26.6,69,Cashew
Laterite,Zaid,736,26.8,71,Cashew
Laterite,Zaid,820,28.9,66,Cashew
Laterite,Rabi,931,25.2,64,Cashew
Laterite,Kharif,753,28.3,66,Cashew
Laterite,Zaid,855,28.8,67,Cashew
Laterite,Rabi,1071,29.8,62,Cashew
Laterite,Zaid,904,28.9,71,Cashew
Laterite,Rabi,837,26.7,60,Cashew
Laterite,Kharif,1080,28.6,69,Cashew
Laterite,Kharif,1162,27.5,62,Cashew
Laterite,Kharif,1117,28.4,68,Cashew
Laterite,Kharif,781,27.9,70,Cashew
Laterite,Kharif,866,28.5,70,Cashew
Laterite,Kharif,968,26.9,62,Cashew
Laterite,Kharif,767,29.7,67,Cashew
Laterite,Zaid,737,28.3,62,Cashew
Laterite,Kharif,760,30.0,68,Cashew
Laterite,Rabi,917,27.6,68,Cashew
Laterite,Kharif,745,27.5,69,Cashew
Laterite,Zaid,783,28.2,72,Cashew
Laterite,Kharif,847,26.6,69,Cashew
Laterite,Kharif,811,26.9,70,Cashew
Laterite,Rabi,946,26.4,72,Cashew
Laterite,Rabi,748,28.6,69,Cashew
Laterite,Rabi,1179,26.2,70,Cashew
Laterite,Kharif,797,25.4,75,Cashew
Laterite,Zaid,859,29.9,65,Cashew
Laterite,Rabi,1093,26.1,62,Cashew
Laterite,Zaid,1091,28.5,67,Cashew
Laterite,Zaid,971,26.8,74,Cashew
Laterite,Kharif,762,26.1,71,Cashew
Laterite,Zaid,1195,27.3,69,Cashew
Laterite,Zaid,1109,27.4,71,Cashew
Laterite,Kharif,958,29.0,69,Cashew
Laterite,Zaid,947,26.9,61,Cashew
Laterite,Rabi,1141,25.7,71,Cashew
Laterite,Rabi,1183,29.4,68,Cashew
Laterite,Kharif,972,27.5,60,Cashew
Laterite,Zaid,1084,26.7,68,Cashew
Laterite,Zaid,1048,29.4,71,Cashew
Laterite,Rabi,962,28.7,61,Cashew
Laterite,Rabi,1057,25.8,64,Cashew
Laterite,Kharif,984,27.4,62,Cashew
Laterite,Zaid,1034,27.8,74,Cashew
Laterite,Kharif,978,25.5,73,Cashew
Laterite,Kharif,1126,28.1,74,Cashew
Laterite,Rabi,1005,28.9,73,Cashew
Laterite,Rabi,796,26.0,69,Cashew
Laterite,Rabi,927,28.0,63,Cashew
Laterite,Rabi,835,27.9,73,Cashew
Laterite,Rabi,1143,29.3,71,Cashew
Laterite,Kharif,804,28.7,74,Cashew
Laterite,Zaid,1185,27.7,72,Cashew
Laterite,Kharif,879,25.5,67,Cashew
Laterite,Zaid,1170,29.5,60,Cashew
Laterite,Rabi,753,25.6,73,Cashew
Laterite,Kharif,953,27.8,67,Cashew
Laterite,Kharif,761,29.1,65,Cashew
Laterite,Kharif,727,29.3,60,Cashew
Laterite,Rabi,784,26.5,73,Cashew
Laterite,Kharif,818,29.9,70,Cashew
Laterite,Rabi,1125,26.2,60,Cashew
Laterite,Rabi,1064,28.3,61,Cashew
Laterite,Kharif,1078,27.6,75,Cashew
Laterite,Kharif,1055,26.0,74,Cashew
Laterite,Kharif,729,27.1,68,Cashew
Laterite,Zaid,839,25.5,66,Cashew
Laterite,Kharif,1082,26.9,74,Cashew
Laterite,Rabi,1090,26.5,70,Cashew
Laterite,Rabi,931,27.8,65,Cashew
Laterite,Zaid,1034,28.2,71,Cashew
Laterite,Zaid,801,27.0,68,Cashew
Laterite,Rabi,1069,29.4,69,Cashew
Laterite,Zaid,1170,26.8,70,Cashew
Laterite,Zaid,1111,29.1,71,Cashew
Laterite,Zaid,803,27.9,72,Cashew
Laterite,Zaid,1074,27.0,69,Cashew
Laterite,Rabi,884,29.3,62,Cashew
Laterite,Zaid,755,25.5,70,Cashew
Laterite,Kharif,722,25.2,61,Cashew
Laterite,Rabi,1169,27.2,62,Cashew
Laterite,Rabi,727,27.7,66,Cashew
Laterite,Kharif,733,29.5,61,Cashew
Laterite,Zaid,736,27.1,63,Cashew
Laterite,Rabi,1196,25.4,67,Cashew
Laterite,Rabi,996,29.0,71,Cashew
Laterite,Zaid,923,25.4,73,Cashew
Laterite,Rabi,1117,28.5,71,Cashew
Laterite,Rabi,1110,27.2,67,Cashew
Laterite,Zaid,1140,29.9,70,Cashew
Laterite,Zaid,1061,26.8,60,Cashew
Laterite,Zaid,1147,26.6,73,Cashew
Laterite,Zaid,943,29.6,73,Cashew
Laterite,Rabi,724,26.7,66,Cashew
Laterite,Kharif,1182,25.2,74,Cashew
Laterite,Rabi,1096,29.9,65,Cashew
Laterite,Rabi,1117,26.0,75,Cashew
Laterite,Rabi,726,26.5,66,Cashew
Laterite,Rabi,999,25.8,66,Cashew
Laterite,Rabi,971,25.6,69,Cashew
Laterite,Zaid,857,27.2,66,Cashew
Laterite,Zaid,890,28.8,75,Cashew
Laterite,Kharif,1022,29.2,60,Cashew
Laterite,Rabi,906,27.3,63,Cashew
Laterite,Rabi,1032,27.8,64,Cashew
Laterite,Kharif,714,26.6,73,Cashew
Laterite,Zaid,955,27.7,73,Cashew
Laterite,Rabi,924,27.9,61,Cashew
Laterite,Kharif,1008,28.3,66,Cashew
Laterite,Kharif,1057,27.6,61,Cashew
Laterite,Rabi,700,28.2,60,Cashew
Laterite,Kharif,877,29.2,69,Cashew
Laterite,Rabi,1051,25.4,69,Cashew
Laterite,Kharif,1081,26.5,73,Cashew
Laterite,Kharif,1007,28.2,73,Cashew
Laterite,Rabi,944,26.3,62,Cashew
Laterite,Rabi,734,26.8,63,Cashew
Laterite,Kharif,1062,27.1,66,Cashew
Laterite,Rabi,1019,28.3,61,Cashew
Laterite,Rabi,949,27.7,65,Cashew
Laterite,Rabi,1117,27.9,66,Cashew
Laterite,Kharif,1151,28.5,64,Cashew
Laterite,Rabi,1128,27.7,75,Cashew
Laterite,Rabi,1153,28.5,60,Cashew
Laterite,Zaid,803,27.7,73,Cashew
Laterite,Zaid,1124,28.3,61,Cashew
Laterite,Zaid,1186,29.1,71,Cashew
Laterite,Rabi,1066,25.0,72,Cashew
Laterite,Rabi,747,28.1,67,Cashew
Laterite,Zaid,892,27.0,71,Cashew
Laterite,Rabi,710,28.5,69,Cashew
Laterite,Rabi,765,29.0,74,Cashew
Laterite,Kharif,1197,29.4,61,Cashew
Laterite,Rabi,1095,26.2,75,Cashew
Laterite,Zaid,1115,28.7,60,Cashew
Laterite,Zaid,1200,25.7,63,Cashew
Laterite,Zaid,962,26.2,71,Cashew
Laterite,Zaid,1010,27.0,74,Cashew
Laterite,Zaid,790,26.5,61,Cashew
Laterite,Zaid,1126,29.8,62,Cashew
Laterite,Rabi,1062,27.3,72,Cashew
Laterite,Rabi,946,29.4,73,Cashew
Laterite,Rabi,1029,30.0,68,Cashew
Laterite,Rabi,994,26.2,63,Cashew
Laterite,Zaid,1063,28.4,72,Cashew
Laterite,Zaid,720,30.0,60,Cashew
Laterite,Kharif,1011,29.2,65,Cashew
Laterite,Kharif,1110,27.0,70,Cashew
Laterite,Zaid,1174,27.2,74,Cashew
Laterite,Zaid,868,25.6,72,Cashew
Laterite,Rabi,878,28.4,64,Cashew
Laterite,Rabi,829,27.2,72,Cashew
Laterite,Rabi,998,29.7,68,Cashew
Laterite,Kharif,921,26.5,60,Cashew
Laterite,Kharif,992,29.5,64,Cashew
Laterite,Zaid,1024,30.0,73,Cashew
Laterite,Zaid,842,25.4,73,Cashew
Laterite,Zaid,1059,28.9,61,Cashew
Laterite,Zaid,1169,26.6,67,Cashew
Laterite,Kharif,1117,29.5,70,Cashew
Laterite,Zaid,1162,29.4,69,Cashew
Laterite,Rabi,915,25.9,72,Cashew
Laterite,Kharif,879,28.6,75,Cashew
Laterite,Rabi,800,27.7,73,Cashew
Laterite,Zaid,834,25.1,73,Cashew
Black,Kharif,900,28.8,57,Tobacco
Black,Kharif,898,27.5,53,Tobacco
Black,Zaid,875,29.7,57,Tobacco
Black,Kharif,962,26.3,61,Tobacco
Black,Zaid,816,27.8,67,Tobacco
Black,Zaid,868,27.1,68,Tobacco
Black,Rabi,831,27.1,65,Tobacco
Black,Rabi,963,27.6,53,Tobacco
Black,Zaid,853,28.4,56,Tobacco
Black,Rabi,991,29.0,59,Tobacco
Black,Zaid,900,26.7,53,Tobacco
Black,Kharif,961,28.8,66,Tobacco
Black,Zaid,996,29.1,57,Tobacco
Black,Zaid,963,26.0,62,Tobacco
Black,Rabi,896,26.2,65,Tobacco
Black,Rabi,893,27.8,54,Tobacco
Black,Zaid,891,26.5,65,Tobacco
Black,Rabi,928,29.0,58,Tobacco
Black,Zaid,957,29.3,51,Tobacco
Black,Zaid,893,29.9,61,Tobacco
Black,Kharif,839,26.1,70,Tobacco
Black,Rabi,988,27.1,53,Tobacco
Black,Rabi,937,27.0,63,Tobacco
Black,Zaid,910,29.1,60,Tobacco
Black,Zaid,885,27.3,51,Tobacco
Black,Kharif,812,28.6,58,Tobacco
Black,Zaid,995,27.8,68,Tobacco
Black,Kharif,876,29.7,66,Tobacco
Black,Rabi,983,26.6,53,Tobacco
Black,Rabi,939,28.7,56,Tobacco
Black,Rabi,850,26.5,59,Tobacco
Black,Rabi,936,26.9,52,Tobacco
Black,Rabi,872,26.4,68,Tobacco
Black,Kharif,894,27.7,52,Tobacco
Black,Zaid,804,28.3,63,Tobacco
Black,Zaid,888,30.0,56,Tobacco
Black,Zaid,808,29.3,63,Tobacco
Black,Zaid,851,28.3,52,Tobacco
Black,Zaid,805,28.5,62,Tobacco
Black,Rabi,993,28.2,51,Tobacco
Black,Kharif,955,27.8,59,Tobacco
Black,Rabi,901,29.1,59,Tobacco
Black,Rabi,933,29.0,66,Tobacco
Black,Rabi,815,28.8,68,Tobacco
Black,Rabi,824,27.8,68,Tobacco
Black,Kharif,831,29.4,67,Tobacco
Black,Kharif,925,26.1,53,Tobacco
Black,Rabi,869,28.3,64,Tobacco
Black,Rabi,997,27.7,63,Tobacco
Black,Zaid,924,27.9,52,Tobacco
Black,Kharif,833,26.7,64,Tobacco
Black,Kharif,824,28.7,70,Tobacco
Black,Zaid,813,26.9,70,Tobacco
Black,Kharif,956,26.5,70,Tobacco
Black,Zaid,807,27.8,57,Tobacco
Black,Zaid,981,26.9,60,Tobacco
Black,Rabi,900,26.0,61,Tobacco
Black,Rabi,995,28.8,56,Tobacco
Black,Rabi,813,27.3,70,Tobacco
Black,Kharif,966,27.3,65,Tobacco
Black,Kharif,885,27.4,67,Tobacco
Black,Zaid,873,28.6,70,Tobacco
Black,Kharif,907,27.3,70,Tobacco
Black,Kharif,839,28.2,53,Tobacco
Black,Zaid,916,26.7,59,Tobacco
Black,Kharif,867,28.4,50,Tobacco
Black,Rabi,908,27.6,65,Tobacco
Black,Zaid,948,30.0,70,Tobacco
Black,Zaid,957,27.9,53,Tobacco
Black,Zaid,974,29.7,61,Tobacco
Black,Zaid,971,28.4,51,Tobacco
Black,Rabi,949,27.6,56,Tobacco
Black,Rabi,821,29.8,56,Tobacco
Black,Kharif,854,28.4,58,Tobacco
Black,Zaid,869,28.2,66,Tobacco
Black,Zaid,805,29.2,61,Tobacco
Black,Rabi,876,28.5,51,Tobacco
Black,Zaid,868,28.8,51,Tobacco
Black,Rabi,929,26.0,67,Tobacco
Black,Rabi,964,27.2,68,Tobacco
Black,Kharif,805,28.4,60,Tobacco
Black,Zaid,901,28.3,50,Tobacco
Black,Rabi,985,27.5,69,Tobacco
Black,Zaid,995,26.7,56,Tobacco
Black,Kharif,834,28.7,54,Tobacco
Black,Rabi,900,28.5,60,Tobacco
Black,Rabi,908,28.7,52,Tobacco
Black,Zaid,958,29.5,55,Tobacco
Black,Kharif,929,28.7,55,Tobacco
Black,Rabi,979,28.2,61,Tobacco
Black,Zaid,861,30.0,60,Tobacco
Black,Rabi,961,29.9,60,Tobacco
Black,Kharif,946,26.6,51,Tobacco
Black,Kharif,881,28.1,70,Tobacco
Black,Rabi,825,28.9,55,Tobacco
Black,Rabi,883,26.3,63,Tobacco
Black,Kharif,831,28.5,51,Tobacco
Black,Rabi,967,28.4,51,Tobacco
Black,Kharif,957,28.9,53,Tobacco
Black,Rabi,962,26.2,64,Tobacco
Black,Rabi,972,26.7,56,Tobacco
Black,Kharif,956,26.0,62,Tobacco
Black,Kharif,810,26.2,64,Tobacco
Black,Rabi,920,27.3,61,Tobacco
Black,Rabi,940,26.3,63,Tobacco
Black,Zaid,879,28.7,64,Tobacco
Black,Zaid,826,26.3,50,Tobacco
Black,Rabi,880,27.3,56,Tobacco
Black,Zaid,975,29.2,70,Tobacco
Black,Kharif,848,26.9,69,Tobacco
Black,Zaid,840,27.5,63,Tobacco
Black,Zaid,930,26.8,67,Tobacco
Black,Kharif,865,27.4,70,Tobacco
Black,Zaid,858,28.5,67,Tobacco
Black,Zaid,853,29.1,60,Tobacco
Black,Rabi,979,28.7,53,Tobacco
Black,Zaid,862,28.2,51,Tobacco
Black,Zaid,897,29.4,62,Tobacco
Black,Rabi,951,29.7,57,Tobacco
Black,Zaid,935,29.3,55,Tobacco
Black,Zaid,913,29.4,69,Tobacco
Black,Rabi,843,26.3,62,Tobacco
Black,Kharif,960,26.7,50,Tobacco
Black,Kharif,854,29.3,69,Tobacco
Black,Kharif,902,28.1,67,Tobacco
Black,Kharif,909,27.0,59,Tobacco
Black,Rabi,919,28.0,65,Tobacco
Black,Kharif,999,28.9,70,Tobacco
Black,Kharif,967,27.8,62,Tobacco
Black,Kharif,874,28.3,50,Tobacco
Black,Zaid,980,27.7,53,Tobacco
Black,Rabi,839,26.3,66,Tobacco
Black,Zaid,942,29.4,68,Tobacco
Black,Kharif,993,28.6,53,Tobacco
Black,Zaid,874,28.7,64,Tobacco
Black,Zaid,997,27.4,68,Tobacco
Black,Kharif,878,26.0,66,Tobacco
Black,Rabi,963,26.3,51,Tobacco
Black,Kharif,886,26.6,69,Tobacco
Black,Kharif,834,26.5,53,Tobacco
Black,Kharif,940,28.1,69,Tobacco
Black,Rabi,938,29.1,58,Tobacco
Black,Zaid,936,29.3,62,Tobacco
Black,Rabi,920,27.9,57,Tobacco
Black,Kharif,831,28.5,55,Tobacco
Black,Zaid,896,27.0,58,Tobacco
Black,Rabi,969,28.1,64,Tobacco
Black,Rabi,933,29.5,70,Tobacco
Black,Rabi,803,27.0,61,Tobacco
Black,Rabi,867,26.7,55,Tobacco
Black,Zaid,807,27.0,63,Tobacco
Black,Kharif,908,26.9,53,Tobacco
Black,Kharif,917,29.2,70,Tobacco
Black,Kharif,829,29.9,50,Tobacco
Black,Kharif,815,29.7,51,Tobacco
Black,Zaid,831,29.3,60,Tobacco
Black,Kharif,991,26.8,52,Tobacco
Black,Kharif,891,28.1,50,Tobacco
Black,Rabi,845,29.8,69,Tobacco
Black,Kharif,808,28.5,62,Tobacco
Black,Kharif,899,28.8,57,Tobacco
Black,Zaid,944,29.2,52,Tobacco
Black,Rabi,949,26.6,69,Tobacco
Black,Rabi,979,26.1,57,Tobacco
Black,Kharif,817,26.1,55,Tobacco
Black,Kharif,859,29.0,64,Tobacco
Black,Kharif,938,27.4,57,Tobacco
Black,Zaid,878,26.9,50,Tobacco
Black,Zaid,811,28.0,65,Tobacco
Black,Kharif,820,28.8,63,Tobacco
Black,Kharif,986,26.8,57,Tobacco
Black,Zaid,981,26.8,61,Tobacco
Black,Rabi,885,29.7,63,Tobacco
Black,Kharif,940,27.3,61,Tobacco
Black,Kharif,985,28.9,67,Tobacco
Black,Rabi,882,27.2,51,Tobacco
Black,Zaid,880,29.4,54,Tobacco
Black,Zaid,875,28.0,67,Tobacco
Black,Kharif,963,27.8,66,Tobacco
Black,Rabi,920,27.2,64,Tobacco
Black,Kharif,953,27.4,69,Tobacco
Black,Zaid,813,26.5,50,Tobacco
Black,Zaid,850,27.3,70,Tobacco
Black,Zaid,898,29.5,50,Tobacco
Black,Zaid,948,28.3,65,Tobacco
Black,Zaid,876,29.7,67,Tobacco
Black,Kharif,883,27.0,53,Tobacco
Black,Kharif,936,29.5,57,Tobacco
Black,Zaid,894,27.6,67,Tobacco
Black,Kharif,829,27.3,60,Tobacco
Black,Kharif,825,29.7,63,Tobacco
Black,Rabi,975,29.3,55,Tobacco
Black,Rabi,805,28.3,68,Tobacco
Black,Zaid,980,27.5,52,Tobacco
Black,Rabi,938,27.2,57,Tobacco
Black,Kharif,948,28.5,64,Tobacco
Black,Kharif,861,28.7,50,Tobacco
Black,Kharif,980,28.1,50,Tobacco
Black,Kharif,997,29.6,57,Tobacco
Black,Rabi,986,28.1,53,Tobacco
Black,Kharif,973,29.0,61,Tobacco
Black,Zaid,853,29.6,53,Tobacco
Black,Kharif,928,29.5,55,Tobacco
Black,Rabi,816,26.0,51,Tobacco
Black,Kharif,901,27.2,53,Tobacco
Black,Kharif,824,26.0,55,Tobacco
Black,Kharif,971,27.9,54,Tobacco
Black,Zaid,997,28.9,57,Tobacco
Black,Rabi,994,26.7,62,Tobacco
Black,Kharif,825,26.9,55,Tobacco
Black,Rabi,848,26.6,50,Tobacco
Black,Zaid,822,29.8,53,Tobacco
Black,Rabi,966,29.0,57,Tobacco
Black,Kharif,948,27.4,58,Tobacco
Black,Zaid,984,29.0,65,Tobacco
Black,Kharif,939,29.9,70,Tobacco
Black,Kharif,906,29.2,60,Tobacco
Black,Zaid,821,26.8,53,Tobacco
Black,Zaid,978,27.8,68,Tobacco
Black,Rabi,869,26.1,67,Tobacco
Black,Kharif,857,28.0,65,Tobacco
Black,Zaid,920,26.3,61,Tobacco
Black,Kharif,933,29.5,51,Tobacco
Black,Kharif,822,26.1,60,Tobacco
Black,Zaid,802,29.5,63,Tobacco
Black,Rabi,910,29.2,56,Tobacco
Black,Zaid,998,27.6,60,Tobacco
Black,Zaid,907,28.8,70,Tobacco
Black,Kharif,883,28.0,70,Tobacco
Black,Rabi,805,28.2,68,Tobacco
Black,Rabi,817,26.7,60,Tobacco
Black,Zaid,859,28.0,64,Tobacco
Black,Kharif,928,28.4,55,Tobacco
Black,Kharif,813,29.7,50,Tobacco
Black,Kharif,936,27.1,61,Tobacco
Black,Kharif,920,28.3,53,Tobacco
Black,Rabi,969,27.4,53,Tobacco
Black,Rabi,830,27.8,69,Tobacco
Black,Rabi,838,27.8,58,Tobacco
Black,Zaid,853,29.1,66,Tobacco
Black,Zaid,984,27.1,62,Tobacco
Black,Rabi,819,28.6,67,Tobacco
Black,Zaid,900,28.3,67,Tobacco
Black,Rabi,945,26.8,65,Tobacco
Black,Rabi,915,26.2,70,Tobacco
Black,Zaid,822,29.9,58,Tobacco
Black,Kharif,910,28.7,59,Tobacco
Black,Zaid,971,26.3,57,Tobacco
Black,Rabi,961,29.0,66,Tobacco
Black,Zaid,823,29.1,58,Tobacco
Black,Kharif,941,26.4,50,Tobacco
Black,Kharif,939,29.1,70,Tobacco
Black,Rabi,875,29.5,67,Tobacco
Black,Kharif,877,28.4,67,Tobacco
Black,Rabi,833,28.2,67,Tobacco
Black,Kharif,808,28.2,61,Tobacco
Black,Zaid,931,26.4,51,Tobacco
Black,Rabi,875,28.3,68,Tobacco
Black,Rabi,903,29.7,69,Tobacco
Black,Zaid,800,29.6,63,Tobacco
Black,Kharif,886,26.5,64,Tobacco
Black,Zaid,844,28.3,59,Tobacco
Black,Kharif,940,27.5,65,Tobacco
Black,Zaid,851,29.2,57,Tobacco
Black,Rabi,969,28.9,66,Tobacco
Black,Kharif,936,29.0,57,Tobacco
Black,Kharif,998,29.1,66,Tobacco
Black,Rabi,955,26.3,70,Tobacco
Black,Rabi,977,26.3,60,Tobacco
Black,Kharif,959,27.0,50,Tobacco
Black,Rabi,926,26.9,55,Tobacco
Black,Kharif,937,27.1,62,Tobacco
Black,Rabi,924,29.6,51,Tobacco
Black,Kharif,811,28.4,63,Tobacco
Black,Kharif,877,26.3,63,Tobacco
Black,Rabi,870,26.2,50,Tobacco
Black,Rabi,844,29.4,59,Tobacco
Black,Kharif,918,28.9,59,Tobacco
Black,Zaid,918,29.5,60,Tobacco
Black,Kharif,890,27.4,57,Tobacco
Black,Zaid,904,29.2,69,Tobacco
Black,Rabi,803,28.4,55,Tobacco
Black,Zaid,828,26.3,56,Tobacco
Black,Rabi,990,27.7,69,Tobacco
Black,Kharif,935,26.1,61,Tobacco
Black,Zaid,860,28.5,70,Tobacco
Black,Zaid,978,27.3,68,Tobacco
Black,Zaid,822,26.9,59,Tobacco
Black,Rabi,801,28.9,54,Tobacco
Black,Zaid,962,28.2,60,Tobacco
Black,Zaid,946,27.3,65,Tobacco
Black,Zaid,932,28.8,70,Tobacco
Black,Zaid,924,29.4,62,Tobacco
Black,Rabi,863,26.2,69,Tobacco
Black,Zaid,886,28.2,70,Tobacco
Black,Kharif,846,28.6,58,Tobacco
Black,Kharif,960,28.6,63,Tobacco
Black,Kharif,901,27.3,69,Tobacco
Black,Kharif,987,29.1,69,Tobacco
Black,Zaid,998,27.0,69,Tobacco
Black,Rabi,938,28.8,62,Tobacco
Black,Zaid,955,26.6,60,Tobacco
Black,Kharif,969,27.7,64,Tobacco
Black,Zaid,883,29.7,64,Tobacco
Black,Zaid,849,26.3,54,Tobacco
Black,Kharif,861,27.8,67,Tobacco
